name,uid,vagga_number,number_in_vagga,volpage
Rāja,pi-tv-pvr-bu-np10,,,
Kosiya,pi-tv-pvr-bu-np11,,,
Suddhakāla,pi-tv-pvr-bu-np12,,,
Dvebhāga,pi-tv-pvr-bu-np13,,,
Chabbassa,pi-tv-pvr-bu-np14,,,
Nisīdanasanthata,pi-tv-pvr-bu-np15,,,
Eḷakaloma,pi-tv-pvr-bu-np16,,,
Eḷakalomadhovāpana,pi-tv-pvr-bu-np17,,,
Rūpiya,pi-tv-pvr-bu-np18,,,
Rūpiyasaṁvohāra,pi-tv-pvr-bu-np19,,,
Kayavikkaya,pi-tv-pvr-bu-np20,,,
Patta,pi-tv-pvr-bu-np21,,,
Ūnapañcabandhana,pi-tv-pvr-bu-np22,,,
Bhesajja,pi-tv-pvr-bu-np23,,,
Vassikasāṭika,pi-tv-pvr-bu-np24,,,
Cīvaraacchindana,pi-tv-pvr-bu-np25,,,
Suttaviññatti,pi-tv-pvr-bu-np26,,,
Mahāpesakāra,pi-tv-pvr-bu-np27,,,
Accekacīvara,pi-tv-pvr-bu-np28,,,
Sāsaṅka,pi-tv-pvr-bu-np29,,,
Pariṇata,pi-tv-pvr-bu-np30,,,
Musāvāda,pi-tv-pvr-bu-pc1,,,
Omasavāda,pi-tv-pvr-bu-pc2,,,
Pesuñña,pi-tv-pvr-bu-pc3,,,
Padasodhamma,pi-tv-pvr-bu-pc4,,,
Anupasampannasahaseyya,pi-tv-pvr-bu-pc5,,,
Mātugāmasahaseyya,pi-tv-pvr-bu-pc6,,,
Dhammadesanā,pi-tv-pvr-bu-pc7,,,
Bhūtārocana,pi-tv-pvr-bu-pc8,,,
Duṭṭhullārocana,pi-tv-pvr-bu-pc9,,,
Pathavīkhaṇana,pi-tv-pvr-bu-pc10,,,
Bhūtagāma,pi-tv-pvr-bu-pc11,,,
Aññavādaka,pi-tv-pvr-bu-pc12,,,
Ujjhāpanaka,pi-tv-pvr-bu-pc13,,,
Mañcasanthārana,pi-tv-pvr-bu-pc14,,,
Seyyasanthārana,pi-tv-pvr-bu-pc15,,,
Anupakhajja,pi-tv-pvr-bu-pc16,,,
Nikkaḍḍhana,pi-tv-pvr-bu-pc17,,,
Vehāsakuṭi,pi-tv-pvr-bu-pc18,,,
Mahallakavihāra,pi-tv-pvr-bu-pc19,,,
Sappāṇaka,pi-tv-pvr-bu-pc20,,,
Ovāda,pi-tv-pvr-bu-pc21,,,
Atthaṅgata,pi-tv-pvr-bu-pc22,,,
Bhikkhunupassaya,pi-tv-pvr-bu-pc23,,,
Āmisa,pi-tv-pvr-bu-pc24,,,
Cīvaradāna,pi-tv-pvr-bu-pc25,,,
Cīvarasibbana,pi-tv-pvr-bu-pc26,,,
Saṃvidhāna,pi-tv-pvr-bu-pc27,,,
Nāvābhiruhana,pi-tv-pvr-bu-pc28,,,
Paripācita,pi-tv-pvr-bu-pc29,,,
Rahonisajja,pi-tv-pvr-bu-pc30,,,
Āvasathapiṇḍa,pi-tv-pvr-bu-pc31,,,
Gaṇabhojana,pi-tv-pvr-bu-pc32,,,
Paramparabhojana,pi-tv-pvr-bu-pc33,,,
Dvittipattapūrapaṭiggahaṇa,pi-tv-pvr-bu-pc34,,,
Pavāraṇā,pi-tv-pvr-bu-pc35,,,
Dutiyapavāraṇā,pi-tv-pvr-bu-pc36,,,
Vikālabhojana,pi-tv-pvr-bu-pc37,,,
Sannidhikāraka,pi-tv-pvr-bu-pc38,,,
Paṇītabhojana,pi-tv-pvr-bu-pc39,,,
Dantapona,pi-tv-pvr-bu-pc40,,,
Acelaka,pi-tv-pvr-bu-pc41,,,
Uyyojana,pi-tv-pvr-bu-pc42,,,
Sabhojana,pi-tv-pvr-bu-pc43,,,
Rahopaṭicchanna,pi-tv-pvr-bu-pc44,,,
Rahonisajja,pi-tv-pvr-bu-pc45,,,
Cāritta,pi-tv-pvr-bu-pc46,,,
Catumāsappaccayapavāraṇā,pi-tv-pvr-bu-pc47,,,
Uyyuttasenā,pi-tv-pvr-bu-pc48,,,
Senāvāsa,pi-tv-pvr-bu-pc49,,,
Uyyodhika,pi-tv-pvr-bu-pc50,,,
Surāpāna,pi-tv-pvr-bu-pc51,,,
Aṅgulipatodaka,pi-tv-pvr-bu-pc52,,,
Hasadhamma,pi-tv-pvr-bu-pc53,,,
Anādariya,pi-tv-pvr-bu-pc54,,,
Bhiṃsāpana,pi-tv-pvr-bu-pc55,,,
Jotika,pi-tv-pvr-bu-pc56,,,
Nahāna,pi-tv-pvr-bu-pc57,,,
Dubbaṇṇakaraṇa,pi-tv-pvr-bu-pc58,,,
Vikappana,pi-tv-pvr-bu-pc59,,,
Cīvaraapanidhāna,pi-tv-pvr-bu-pc60,,,
Sañcicca,pi-tv-pvr-bu-pc61,,,
Sappāṇaka,pi-tv-pvr-bu-pc62,,,
Ukkoṭana,pi-tv-pvr-bu-pc63,,,
Duṭṭhulla,pi-tv-pvr-bu-pc64,,,
Ūnavīsativassa,pi-tv-pvr-bu-pc65,,,
Theyyasattha,pi-tv-pvr-bu-pc66,,,
Saṃvidhāna,pi-tv-pvr-bu-pc67,,,
Antarāyika,pi-tv-pvr-bu-pc68,,,
Ukkhittasambhoga,pi-tv-pvr-bu-pc69,,,
Samaṇuddesaantarāyika,pi-tv-pvr-bu-pc70,,,
Sahadhammika,pi-tv-pvr-bu-pc71,,,
Vilekhana,pi-tv-pvr-bu-pc72,,,
Mohana,pi-tv-pvr-bu-pc73,,,
Pahāra,pi-tv-pvr-bu-pc74,,,
Talasattika,pi-tv-pvr-bu-pc75,,,
Amūlaka,pi-tv-pvr-bu-pc76,,,
Sañcicca,pi-tv-pvr-bu-pc77,,,
Upassuti,pi-tv-pvr-bu-pc78,,,
Kammapaṭibāhana,pi-tv-pvr-bu-pc79,,,
Chandaṃadatvāgamana,pi-tv-pvr-bu-pc80,,,
Dubbala,pi-tv-pvr-bu-pc81,,,
Pariṇāmana,pi-tv-pvr-bu-pc82,,,
Antepura,pi-tv-pvr-bu-pc83,,,
Ratana,pi-tv-pvr-bu-pc84,,,
Vikālagāmappavisana,pi-tv-pvr-bu-pc85,,,
Sūcighara,pi-tv-pvr-bu-pc86,,,
Mañcapīṭha,pi-tv-pvr-bu-pc87,,,
Tūlonaddha,pi-tv-pvr-bu-pc88,,,
Nisīdana,pi-tv-pvr-bu-pc89,,,
Kaṇḍuppaṭicchādi,pi-tv-pvr-bu-pc90,,,
Vassikasāṭikā,pi-tv-pvr-bu-pc91,,,
Sugatacīvara,pi-tv-pvr-bu-pc92,,,
Paṭhamapāṭidesanīya,pi-tv-pvr-bu-pd1,,,
Dutiyapāṭidesanīya,pi-tv-pvr-bu-pd2,,,
Tatiyapāṭidesanīya,pi-tv-pvr-bu-pd3,,,
Catutthapāṭidesanīya,pi-tv-pvr-bu-pd4,,,
Parimaṇḍala,pi-tv-pvr-bu-sk1,,,
Dutiyaparimaṇḍala,pi-tv-pvr-bu-sk2,,,
Suppaṭicchanna,pi-tv-pvr-bu-sk3,,,
Dutiyasuppaṭicchanna,pi-tv-pvr-bu-sk4,,,
Susaṃvuta,pi-tv-pvr-bu-sk5,,,
Dutiyasusaṃvuta,pi-tv-pvr-bu-sk6,,,
Okkhittacakkhu,pi-tv-pvr-bu-sk7,,,
Dutiyaokkhittacakkhu,pi-tv-pvr-bu-sk8,,,
Ukkhittaka,pi-tv-pvr-bu-sk9,,,
Dutiyaukkhittaka,pi-tv-pvr-bu-sk10,,,
Ujjagghika,pi-tv-pvr-bu-sk11,,,
Dutiyaujjagghika,pi-tv-pvr-bu-sk12,,,
Appasadda,pi-tv-pvr-bu-sk13,,,
Dutiyaappasadda,pi-tv-pvr-bu-sk14,,,
Kāyappacālaka,pi-tv-pvr-bu-sk15,,,
Dutiyakāyappacālaka,pi-tv-pvr-bu-sk16,,,
Bāhuppacālaka,pi-tv-pvr-bu-sk17,,,
Dutiyabāhuppacālaka,pi-tv-pvr-bu-sk18,,,
Sīsappacālaka,pi-tv-pvr-bu-sk19,,,
Dutiyasīsappacālaka,pi-tv-pvr-bu-sk20,,,
Khambhakata,pi-tv-pvr-bu-sk21,,,
Dutiyakhambhakata,pi-tv-pvr-bu-sk22,,,
Oguṇṭhita,pi-tv-pvr-bu-sk23,,,
Dutiyaoguṇṭhita,pi-tv-pvr-bu-sk24,,,
Ukkuṭika,pi-tv-pvr-bu-sk25,,,
Pallatthika,pi-tv-pvr-bu-sk26,,,
Sakkaccapaṭiggahaṇa,pi-tv-pvr-bu-sk27,,,
Pattasaññīpaṭiggahaṇa,pi-tv-pvr-bu-sk28,,,
Samasūpakapaṭiggahaṇa,pi-tv-pvr-bu-sk29,,,
Samatittika,pi-tv-pvr-bu-sk30,,,
Sakkacca,pi-tv-pvr-bu-sk31,,,
Pattasaññī,pi-tv-pvr-bu-sk32,,,
Sapadāna,pi-tv-pvr-bu-sk33,,,
Samasūpaka,pi-tv-pvr-bu-sk34,,,
Thūpakata,pi-tv-pvr-bu-sk35,,,
Odanappaṭicchādana,pi-tv-pvr-bu-sk36,,,
Sūpodanaviññatti,pi-tv-pvr-bu-sk37,,,
Ujjhānasaññī,pi-tv-pvr-bu-sk38,,,
Nātimahanta,pi-tv-pvr-bu-sk39,,,
Parimaṇḍala,pi-tv-pvr-bu-sk40,,,
Anāhaṭa,pi-tv-pvr-bu-sk41,,,
Sabbahattha,pi-tv-pvr-bu-sk42,,,
Sakabaḷa,pi-tv-pvr-bu-sk43,,,
Piṇḍukkhepaka,pi-tv-pvr-bu-sk44,,,
Kabaḷāvacchedaka,pi-tv-pvr-bu-sk45,,,
Avagaṇḍakāraka,pi-tv-pvr-bu-sk46,,,
Hatthaniddhunaka,pi-tv-pvr-bu-sk47,,,
Sitthāvakāraka,pi-tv-pvr-bu-sk48,,,
Jivhānicchāraka,pi-tv-pvr-bu-sk49,,,
Capucapukāraka,pi-tv-pvr-bu-sk50,,,
Surusurukāraka,pi-tv-pvr-bu-sk51,,,
Hatthanillehaka,pi-tv-pvr-bu-sk52,,,
Pattanillehaka,pi-tv-pvr-bu-sk53,,,
Oṭṭhanillehaka,pi-tv-pvr-bu-sk54,,,
Sāmisa,pi-tv-pvr-bu-sk55,,,
Sasitthaka,pi-tv-pvr-bu-sk56,,,
Chattapāṇi,pi-tv-pvr-bu-sk57,,,
Daṇḍapāṇi,pi-tv-pvr-bu-sk58,,,
Satthapāṇi,pi-tv-pvr-bu-sk59,,,
Āvudhapāṇi,pi-tv-pvr-bu-sk60,,,
Pāduka,pi-tv-pvr-bu-sk61,,,
Upāhanāruḷha,pi-tv-pvr-bu-sk62,,,
Yāna,pi-tv-pvr-bu-sk63,,,
Sayana,pi-tv-pvr-bu-sk64,,,
Pallatthika,pi-tv-pvr-bu-sk65,,,
Veṭhita,pi-tv-pvr-bu-sk66,,,
Oguṇṭhita,pi-tv-pvr-bu-sk67,,,
Chamā,pi-tv-pvr-bu-sk68,,,
Nīcāsana,pi-tv-pvr-bu-sk69,,,
Ṭhita,pi-tv-pvr-bu-sk70,,,
Pacchatogamana,pi-tv-pvr-bu-sk71,,,
Uppathenagamana,pi-tv-pvr-bu-sk72,,,
Ṭhitouccāra,pi-tv-pvr-bu-sk73,,,
Hariteuccāra,pi-tv-pvr-bu-sk74,,,
Udakeuccāra,pi-tv-pvr-bu-sk75,,,
Paṭhamaaniyata,pi-tv-pvr-bu-an1,,,
Dutiyaaniyata,pi-tv-pvr-bu-an2,,,
Methunadhamma,zh-sv-bu-vb-pj1,,,
Dinnādāna,zh-sv-bu-vb-pj2,,,
Manussaviggaha,zh-sv-bu-vb-pj3,,,
Uttarimanussadhamma,zh-sv-bu-vb-pj4,,,
Sukkavisaṭṭhi,zh-sv-bu-vb-ss1,,,
Kāyasaṁsagga,zh-sv-bu-vb-ss2,,,
Duṭṭhullavācā,zh-sv-bu-vb-ss3,,,
Attakāmpāricariya,zh-sv-bu-vb-ss4,,,
Sañcaritta,zh-sv-bu-vb-ss5,,,
Kuṭikāra,zh-sv-bu-vb-ss6,,,
Vihārakāra,zh-sv-bu-vb-ss7,,,
Duṭṭhadosa,zh-sv-bu-vb-ss8,,,
Aññabhāgiya,zh-sv-bu-vb-ss9,,,
Saṅghabheda,zh-sv-bu-vb-ss10,,,
Bhedānuvattaka,zh-sv-bu-vb-ss11,,,
Kuladūsaka,zh-sv-bu-vb-ss12,,,
Dubbaca,zh-sv-bu-vb-ss13,,,
Sammukhāvinaya,zh-sv-bu-vb-as1,,,
Sativinaya,zh-sv-bu-vb-as2,,,
Amūḷhavinaya,zh-sv-bu-vb-as3,,,
Paṭiññātakaraṇa,zh-sv-bu-vb-as4,,,
Tassapāpiyasikā,zh-sv-bu-vb-as5,,,
Yebhuyyasikā,zh-sv-bu-vb-as6,,,
Tiṇavatthāraka,zh-sv-bu-vb-as7,,,
Kathina,zh-sv-bu-vb-np1,,,
Udosita,zh-sv-bu-vb-np2,,,
Akālacīvara,zh-sv-bu-vb-np3,,,
Cīvarapaṭiggahana,zh-sv-bu-vb-np4,,,
Purāṇacīvara,zh-sv-bu-vb-np5,,,
Aññātakaviññatti,zh-sv-bu-vb-np6,,,
Tatuttari,zh-sv-bu-vb-np7,,,
Upakkhata,zh-sv-bu-vb-np8,,,
Dutiyaupakkhata,zh-sv-bu-vb-np9,,,
Rāja,zh-sv-bu-vb-np10,,,
Kosiya,zh-sv-bu-vb-np11,,,
Suddhakāla,zh-sv-bu-vb-np12,,,
Dvebhāga,zh-sv-bu-vb-np13,,,
Chabbassa,zh-sv-bu-vb-np14,,,
Nisīdanasanthata,zh-sv-bu-vb-np15,,,
Eḷakaloma,zh-sv-bu-vb-np16,,,
Eḷakalomadhovāpana,zh-sv-bu-vb-np17,,,
Rūpiya,zh-sv-bu-vb-np18,,,
Rūpiyasaṁvohāra,zh-sv-bu-vb-np19,,,
Kayavikkaya,zh-sv-bu-vb-np20,,,
Patta,zh-sv-bu-vb-np21,,,
Ūnapañcabandhana,zh-sv-bu-vb-np22,,,
Suttaviññatti,zh-sv-bu-vb-np23,,,
Mahāpesakāra,zh-sv-bu-vb-np24,,,
Cīvaraacchindana,zh-sv-bu-vb-np25,,,
Sāsaṅka,zh-sv-bu-vb-np26,,,
Accekacīvara,zh-sv-bu-vb-np27,,,
Vassikasāṭika,zh-sv-bu-vb-np28,,,
Pariṇata,zh-sv-bu-vb-np29,,,
Bhesajja,zh-sv-bu-vb-np30,,,
Musāvāda,zh-sv-bu-vb-pc1,,,
Omasavāda,zh-sv-bu-vb-pc2,,,
Pesuñña,zh-sv-bu-vb-pc3,,,
Ukkoṭana,zh-sv-bu-vb-pc4,,,
Dhammadesanā,zh-sv-bu-vb-pc5,,,
Padasodhamma,zh-sv-bu-vb-pc6,,,
Bhūtārocana,zh-sv-bu-vb-pc7,,,
Duṭṭhullārocana,zh-sv-bu-vb-pc8,,,
Dubbala,zh-sv-bu-vb-pc9,,,
Vilekhana,zh-sv-bu-vb-pc10,,,
Bhūtagāma,zh-sv-bu-vb-pc11,,,
Ujjhāpanaka,zh-sv-bu-vb-pc12,,,
Aññavādaka,zh-sv-bu-vb-pc13,,,
Mañcasanthārana,zh-sv-bu-vb-pc14,,,
Seyyasanthārana,zh-sv-bu-vb-pc15,,,
Nikkaḍḍhana,zh-sv-bu-vb-pc16,,,
Anupakhajja,zh-sv-bu-vb-pc17,,,
Vehāsakuṭi,zh-sv-bu-vb-pc18,,,
Sappāṇaka,zh-sv-bu-vb-pc19,,,
Mahallakavihāra,zh-sv-bu-vb-pc20,,,
Ovāda,zh-sv-bu-vb-pc21,,,
Atthaṅgata,zh-sv-bu-vb-pc22,,,
Āmisa,zh-sv-bu-vb-pc23,,,
Saṃvidhāna,zh-sv-bu-vb-pc24,,,
Nāvābhiruhana,zh-sv-bu-vb-pc25,,,
Cīvaradāna,zh-sv-bu-vb-pc26,,,
Cīvarasibbana,zh-sv-bu-vb-pc27,,,
Rahonisajja,zh-sv-bu-vb-pc28,,,
Rahonisajja,zh-sv-bu-vb-pc29,,,
Paripācita,zh-sv-bu-vb-pc30,,,
Paramparabhojana,zh-sv-bu-vb-pc31,,,
Āvasathapiṇḍa,zh-sv-bu-vb-pc32,,,
Dvittipattapūrapaṭiggahaṇa,zh-sv-bu-vb-pc33,,,
Pavāraṇā,zh-sv-bu-vb-pc34,,,
Dutiyapavāraṇā,zh-sv-bu-vb-pc35,,,
Gaṇabhojana,zh-sv-bu-vb-pc36,,,
Vikālabhojana,zh-sv-bu-vb-pc37,,,
Sannidhikāraka,zh-sv-bu-vb-pc38,,,
Dantapona,zh-sv-bu-vb-pc39,,,
Paṇītabhojana,zh-sv-bu-vb-pc40,,,
Sappāṇaka,zh-sv-bu-vb-pc41,,,
Sabhojana,zh-sv-bu-vb-pc42,,,
Rahopaṭicchanna,zh-sv-bu-vb-pc43,,,
Acelaka,zh-sv-bu-vb-pc44,,,
Uyyuttasenā,zh-sv-bu-vb-pc45,,,
Senāvāsa,zh-sv-bu-vb-pc46,,,
Uyyodhika,zh-sv-bu-vb-pc47,,,
Pahāra,zh-sv-bu-vb-pc48,,,
Talasattika,zh-sv-bu-vb-pc49,,,
Duṭṭhulla,zh-sv-bu-vb-pc50,,,
Uyyojana,zh-sv-bu-vb-pc51,,,
Jotika,zh-sv-bu-vb-pc52,,,
Kammapaṭibāhana,zh-sv-bu-vb-pc53,,,
Anupasampannasahaseyya,zh-sv-bu-vb-pc54,,,
Antarāyika,zh-sv-bu-vb-pc55,,,
Ukkhittasambhoga,zh-sv-bu-vb-pc56,,,
Samaṇuddesaantarāyika,zh-sv-bu-vb-pc57,,,
Ratana,zh-sv-bu-vb-pc58,,,
Dubbaṇṇakaraṇa,zh-sv-bu-vb-pc59,,,
Nahāna,zh-sv-bu-vb-pc60,,,
Sañcicca,zh-sv-bu-vb-pc61,,,
Sañcicca,zh-sv-bu-vb-pc62,,,
Aṅgulipatodaka,zh-sv-bu-vb-pc63,,,
Hasadhamma,zh-sv-bu-vb-pc64,,,
Mātugāmasahaseyya,zh-sv-bu-vb-pc65,,,
Bhiṃsāpana,zh-sv-bu-vb-pc66,,,
Cīvaraapanidhāna,zh-sv-bu-vb-pc67,,,
Vikappana,zh-sv-bu-vb-pc68,,,
Amūlaka,zh-sv-bu-vb-pc69,,,
Saṃvidhāna,zh-sv-bu-vb-pc70,,,
Theyyasattha,zh-sv-bu-vb-pc71,,,
Ūnavīsativassa,zh-sv-bu-vb-pc72,,,
Pathavīkhaṇana,zh-sv-bu-vb-pc73,,,
Catumāsappaccayapavāraṇā,zh-sv-bu-vb-pc74,,,
Sahadhammika,zh-sv-bu-vb-pc75,,,
Upassuti,zh-sv-bu-vb-pc76,,,
Chandaṃadatvāgamana,zh-sv-bu-vb-pc77,,,
Anādariya,zh-sv-bu-vb-pc78,,,
Surāpāna,zh-sv-bu-vb-pc79,,,
Vikālagāmappavisana,zh-sv-bu-vb-pc80,,,
Cāritta,zh-sv-bu-vb-pc81,,,
Antepura,zh-sv-bu-vb-pc82,,,
Mohana,zh-sv-bu-vb-pc83,,,
Sūcighara,zh-sv-bu-vb-pc84,,,
Mañcapīṭha,zh-sv-bu-vb-pc85,,,
Tūlonaddha,zh-sv-bu-vb-pc86,,,
Vassikasāṭikā,zh-sv-bu-vb-pc87,,,
Kaṇḍuppaṭicchādi,zh-sv-bu-vb-pc88,,,
Nisīdana,zh-sv-bu-vb-pc89,,,
Sugatacīvara,zh-sv-bu-vb-pc90,,,
Paṭhamapāṭidesanīya,zh-sv-bu-vb-pd1,,,
Dutiyapāṭidesanīya,zh-sv-bu-vb-pd2,,,
Tatiyapāṭidesanīya,zh-sv-bu-vb-pd3,,,
Catutthapāṭidesanīya,zh-sv-bu-vb-pd4,,,
Nātyutkṛṣtaṁ nivāsayiṣyāma,zh-sv-bu-vb-sk1,,,
Nātyavakṛṣṭaṁ nivāsayiṣyāma,zh-sv-bu-vb-sk2,,,
Na vikīrṇaṁ nivāsayiṣyāma,zh-sv-bu-vb-sk3,,,
Na nāgaśīrṣakaṁ,zh-sv-bu-vb-sk4,,,
Na tālapatraṁ,zh-sv-bu-vb-sk5,,,
Na hastiśuṇḍaṁ,zh-sv-bu-vb-sk6,,,
Na kulmāsapiṇḍakaṁ,zh-sv-bu-vb-sk7,,,
Na kalāpakaṁ,zh-sv-bu-vb-sk8,,,
Na dundumaṃ,zh-sv-bu-vb-sk9,,,
Na milimaṃ,zh-sv-bu-vb-sk10,,,
Na cūrṇasūtraṃ,zh-sv-bu-vb-sk11,,,
Parimaṇḍala,zh-sv-bu-vb-sk12,,,
Nātyutkṛṣṭaṃ prāvariṣyāma,zh-sv-bu-vb-sk13,,,
Nātyavakṛṣṭaṁ prāvariṣyāma,zh-sv-bu-vb-sk14,,,
Na vikīrṇaṁ prāvariṣyāma,zh-sv-bu-vb-sk15,,,
Dutiyaparimaṇḍala,zh-sv-bu-vb-sk16,,,
Suppaṭicchanna,zh-sv-bu-vb-sk17,,,
Dutiyasuppaṭicchanna,zh-sv-bu-vb-sk18,,,
Susaṃvuta,zh-sv-bu-vb-sk19,,,
Dutiyasusaṃvuta,zh-sv-bu-vb-sk20,,,
Okkhittacakkhu,zh-sv-bu-vb-sk21,,,
Dutiyaokkhittacakkhu,zh-sv-bu-vb-sk22,,,
Enter not smelling,zh-sv-bu-vb-sk23,,,
Sit not smelling,zh-sv-bu-vb-sk24,,,
Not enter proudly,zh-sv-bu-vb-sk25,,,
Not sit proudly,zh-sv-bu-vb-sk26,,,
Appasadda,zh-sv-bu-vb-sk27,,,
Dutiyaappasadda,zh-sv-bu-vb-sk28,,,
Ukkuṭika,zh-sv-bu-vb-sk29,,,
Notkuṭukā niṣatsyāma,zh-sv-bu-vb-sk30,,,
Oguṇṭhita,zh-sv-bu-vb-sk31,,,
Dutiyaoguṇṭhita,zh-sv-bu-vb-sk32,,,
Na veṣṭitaśiraso pravekṣyāma,zh-sv-bu-vb-sk33,,,
Na veṣṭitaśiraso niṣatsyāma,zh-sv-bu-vb-sk34,,,
Khambhakata,zh-sv-bu-vb-sk35,,,
Dutiyakhambhakata,zh-sv-bu-vb-sk36,,,
Nātyastikākṛtā pravekṣyāma,zh-sv-bu-vb-sk37,,,
Nātyastikākṛtā niṣatsyāma,zh-sv-bu-vb-sk38,,,
Na vinyastikākṛta pravekṣyāma,zh-sv-bu-vb-sk39,,,
Na vinyastikākṛta niṣatsyāma,zh-sv-bu-vb-sk40,,,
Ukkhittaka,zh-sv-bu-vb-sk41,,,
Dutiyaukkhittaka,zh-sv-bu-vb-sk42,,,
Na paryastikākṛta pravekṣyāma,zh-sv-bu-vb-sk43,,,
Pallatthika,zh-sv-bu-vb-sk44,,,
Na vikṣiptikākṛtā pravekṣyāma,zh-sv-bu-vb-sk45,,,
Na vikṣiptikākṛtā niṣatsyāma,zh-sv-bu-vb-sk46,,,
Bāhuppacālaka,zh-sv-bu-vb-sk47,,,
Dutiyabāhuppacālaka,zh-sv-bu-vb-sk48,,,
Na cāṃsapracālakā pravekṣyāma,zh-sv-bu-vb-sk49,,,
Na cāṃsapracālakā niṣatsyāma,zh-sv-bu-vb-sk50,,,
Sīsappacālaka,zh-sv-bu-vb-sk51,,,
Dutiyasīsappacālaka,zh-sv-bu-vb-sk52,,,
Kāyappacālaka,zh-sv-bu-vb-sk53,,,
Dutiyakāyappacālaka,zh-sv-bu-vb-sk54,,,
Na hastasaṃlagnikaya pravekṣyāma,zh-sv-bu-vb-sk55,,,
Na hastasaṃlagnikaya niṣatsyāma,zh-sv-bu-vb-sk56,,,
Na viḍaṅgikaya pravekṣyāma,zh-sv-bu-vb-sk57,,,
Na viḍaṅgikaya niṣatsyāma,zh-sv-bu-vb-sk58,,,
Na pāde pādam pravekṣyāma,zh-sv-bu-vb-sk59,,,
Na pāde pādam niṣatsyāma,zh-sv-bu-vb-sk60,,,
Na pāṇau hanum niṣatsyāma,zh-sv-bu-vb-sk61,,,
Sakkaccapaṭiggahaṇa,zh-sv-bu-vb-sk62,,,
Satkṛtya sūpaṃ pratigṛhīṣyāma,zh-sv-bu-vb-sk63,,,
Samatittika,zh-sv-bu-vb-sk64,,,
Samasūpaka,zh-sv-bu-vb-sk65,,,
Thūpakata,zh-sv-bu-vb-sk66,,,
Avagaṇḍakāraka,zh-sv-bu-vb-sk67,,,
Nātimahanta,zh-sv-bu-vb-sk68,,,
Parimaṇḍala,zh-sv-bu-vb-sk69,,,
Anāhaṭa,zh-sv-bu-vb-sk70,,,
Sakabaḷa,zh-sv-bu-vb-sk71,,,
Kabaḷāvacchedaka,zh-sv-bu-vb-sk72,,,
Capucapukāraka,zh-sv-bu-vb-sk73,,,
Na gulugulu,zh-sv-bu-vb-sk74,,,
Na gṛṣmakāraka,zh-sv-bu-vb-sk75,,,
Jivhānicchāraka,zh-sv-bu-vb-sk76,,,
Nojjighrantaḥ,zh-sv-bu-vb-sk77,,,
Hatthanillehaka,zh-sv-bu-vb-sk78,,,
Pattanillehaka,zh-sv-bu-vb-sk79,,,
Sitthāvakāraka,zh-sv-bu-vb-sk80,,,
Hatthaniddhunaka,zh-sv-bu-vb-sk81,,,
Sāmisa,zh-sv-bu-vb-sk82,,,
Odanappaṭicchādana,zh-sv-bu-vb-sk83,,,
Sūpodanaviññatti,zh-sv-bu-vb-sk84,,,
Ujjhānasaññī,zh-sv-bu-vb-sk85,,,
Pattasaññī,zh-sv-bu-vb-sk86,,,
Sapadāna,zh-sv-bu-vb-sk87,,,
Sasitthaka,zh-sv-bu-vb-sk88,,,
Na aśvārūḍhāya,zh-sv-bu-vb-sk89,,,
Pacchatogamana,zh-sv-bu-vb-sk90,,,
Uppathenagamana,zh-sv-bu-vb-sk91,,,
Nīcāsana,zh-sv-bu-vb-sk92,,,
Ṭhita,zh-sv-bu-vb-sk93,,,
Sayana,zh-sv-bu-vb-sk94,,,
Oguṇṭhita,zh-sv-bu-vb-sk95,,,
Veṭhita,zh-sv-bu-vb-sk96,,,
Na kaṃbhākṛtasya,zh-sv-bu-vb-sk97,,,
Na vinyastikākṛtasya,zh-sv-bu-vb-sk98,,,
Nātyastikākṛtasya,zh-sv-bu-vb-sk99,,,
Nokkhittakāyassa,zh-sv-bu-vb-sk100,,,
Pallatthika,zh-sv-bu-vb-sk101,,,
Na vikṣiptikākṛtasya,zh-sv-bu-vb-sk102,,,
Upāhanāruḷha,zh-sv-bu-vb-sk103,,,
Pāduka,zh-sv-bu-vb-sk104,,,
Daṇḍapāṇi,zh-sv-bu-vb-sk105,,,
Chattapāṇi,zh-sv-bu-vb-sk106,,,
Satthapāṇi,zh-sv-bu-vb-sk107,,,
Na khaḍgapāṇa,zh-sv-bu-vb-sk108,,,
Āvudhapāṇi,zh-sv-bu-vb-sk109,,,
Hariteuccāra,zh-sv-bu-vb-sk110,,,
Udakeuccāra,zh-sv-bu-vb-sk111,,,
Ṭhitouccāra,zh-sv-bu-vb-sk112,,,
Na sādhikapauruṣa ,zh-sv-bu-vb-sk113,,,
Paṭhamaaniyata,zh-sv-bu-vb-an1,,,
Dutiyaaniyata,zh-sv-bu-vb-an2,,,
Methunadhamma,zh-sv-bu-pm-pj1,,,
Dinnādāna,zh-sv-bu-pm-pj2,,,
Manussaviggaha,zh-sv-bu-pm-pj3,,,
Uttarimanussadhamma,zh-sv-bu-pm-pj4,,,
Sukkavisaṭṭhi,zh-sv-bu-pm-ss1,,,
Kāyasaṁsagga,zh-sv-bu-pm-ss2,,,
Duṭṭhullavācā,zh-sv-bu-pm-ss3,,,
Attakāmpāricariya,zh-sv-bu-pm-ss4,,,
Sañcaritta,zh-sv-bu-pm-ss5,,,
Kuṭikāra,zh-sv-bu-pm-ss6,,,
Vihārakāra,zh-sv-bu-pm-ss7,,,
